fecha,hora,precio_predicho,precio_real,error_absoluto
2025-01-25,11,106.5055,53.6308,52.8747
2025-01-25,12,103.7902,56.8311,46.9591
2025-01-25,13,100.3975,36.2253,64.1722
2025-01-25,14,100.2648,45.8845,54.3803
2025-01-25,15,100.6872,45.8845,54.8027
2025-01-25,16,100.901,7.3405,93.5605
2025-01-25,17,99.6661,56.8311,42.835
2025-01-25,18,103.2772,53.6178,49.6594
2025-01-25,19,101.3814,53.6178,47.7636
2025-01-25,20,96.8679,53.6178,43.2501
2025-01-25,21,91.3103,59.1814,32.1289
2025-01-25,22,79.1001,59.1182,19.9819
2025-01-25,23,70.5512,59.1182,11.433
2025-01-26,0,70.3681,10.3554,60.0127
2025-01-26,1,68.146,2.5846,65.5614
2025-01-26,2,63.7636,2.5846,61.179
2025-01-26,3,60.1046,2.8256,57.279
2025-01-26,4,59.1092,2.9307,56.1785
2025-01-26,5,57.7383,2.5846,55.1537
2025-01-26,6,59.152,2.9741,56.1779
2025-01-26,7,62.3541,2.9741,59.38
2025-01-26,8,70.4752,2.9741,67.5011
2025-01-26,9,75.0986,9.928,65.1706
2025-01-26,10,75.5384,9.928,65.6104
2025-01-26,11,74.5804,9.928,64.6524
2025-01-26,12,76.3032,9.928,66.3752
2025-01-26,13,74.9168,9.928,64.9888
2025-01-26,14,75.5931,9.928,65.6651
2025-01-26,15,75.94,9.928,66.012
2025-01-26,16,77.6381,9.928,67.7101
2025-01-26,17,78.3242,56.7466,21.5776
2025-01-26,18,88.2129,86.223,1.9899
2025-01-26,19,91.2129,86.223,4.9899
2025-01-26,20,89.5877,86.223,3.3647
2025-01-26,21,82.8167,86.223,3.4063
2025-01-26,22,69.1984,56.6664,12.532
2025-01-26,23,63.8453,59.0229,4.8224
2025-01-27,0,57.8585,10.3983,47.4602
2025-01-27,1,54.121,9.3449,44.7761
2025-01-27,2,52.8333,8.2968,44.5365
2025-01-27,3,51.4048,8.2968,43.108
2025-01-27,4,57.1806,9.3449,47.8357
2025-01-27,5,66.2927,9.3449,56.9478
2025-01-27,6,79.9925,18.0151,61.9774
2025-01-27,7,88.7081,86.2799,2.4282
2025-01-27,8,93.5373,86.2799,7.2574
2025-01-27,9,98.6012,86.2799,12.3213
2025-01-27,10,105.8318,86.2799,19.5519
2025-01-27,11,111.7582,86.2799,25.4783
2025-01-27,12,115.3401,80.5114,34.8287
2025-01-27,13,114.6753,80.5114,34.1639
2025-01-27,14,116.544,80.5114,36.0326
2025-01-27,15,118.074,80.5114,37.5626
2025-01-27,16,122.1988,80.5114,41.6874
2025-01-27,17,120.2771,80.5114,39.7657
2025-01-27,18,121.277,80.5046,40.7724
2025-01-27,19,121.876,80.5046,41.3714
2025-01-27,20,114.2879,80.5046,33.7833
2025-01-27,21,103.0822,80.5046,22.5776
2025-01-27,22,88.9026,80.3511,8.5515
2025-01-27,23,77.8349,53.5643,24.2706
2025-01-28,0,71.5881,47.9765,23.6116
2025-01-28,1,67.0736,19.7581,47.3155
2025-01-28,2,64.5112,53.5157,10.9955
2025-01-28,3,63.0468,53.5157,9.5311
2025-01-28,4,65.7863,87.3016,21.5153
2025-01-28,5,75.1898,87.3016,12.1118
2025-01-28,6,87.8544,87.4959,0.3585
2025-01-28,7,95.0265,80.4782,14.5483
2025-01-28,8,99.3292,80.4782,18.851
2025-01-28,9,101.8261,80.4782,21.3479
2025-01-28,10,106.6383,80.4782,26.1601
2025-01-28,11,110.3713,80.4782,29.8931
2025-01-28,12,112.3251,53.8134,58.5117
2025-01-28,13,110.1457,53.8134,56.3323
2025-01-28,14,115.0317,53.8134,61.2183
2025-01-28,15,118.8126,53.8134,64.9992
2025-01-28,16,119.7808,53.8134,65.9674
2025-01-28,17,119.0408,87.4959,31.5449
2025-01-28,18,120.1192,87.4922,32.627
2025-01-28,19,118.5557,123.804,5.2483
2025-01-28,20,113.2742,123.804,10.5298
2025-01-28,21,103.1031,123.804,20.7009
2025-01-28,22,86.8103,122.7773,35.967
2025-01-28,23,75.297,122.7773,47.4803
2025-01-29,0,68.4039,53.7911,14.6128
2025-01-29,1,64.4862,53.7911,10.6951
2025-01-29,2,64.0696,53.7911,10.2785
2025-01-29,3,62.3478,53.7911,8.5567
2025-01-29,4,66.6959,53.7911,12.9048
2025-01-29,5,75.1688,53.7911,21.3777
2025-01-29,6,86.6233,87.4453,0.822
2025-01-29,7,94.7801,87.4453,7.3348
2025-01-29,8,98.5503,87.4453,11.105
2025-01-29,9,102.8824,87.4453,15.4371
2025-01-29,10,104.9996,87.4453,17.5543
2025-01-29,11,111.0869,87.4453,23.6416
2025-01-29,12,113.4204,87.4453,25.9751
2025-01-29,13,114.2814,80.4317,33.8497
2025-01-29,14,113.0933,87.4453,25.648
2025-01-29,15,115.8468,126.67,10.8232
2025-01-29,16,115.9473,126.67,10.7227
2025-01-29,17,116.3278,126.67,10.3422
2025-01-29,18,120.5482,126.5223,5.9741
2025-01-29,19,122.3839,126.5223,4.1384
2025-01-29,20,116.0001,122.9518,6.9517
2025-01-29,21,107.0771,87.3161,19.761
2025-01-29,22,92.3783,87.2654,5.1129
2025-01-29,23,79.1123,53.7911,25.3212
2025-01-30,0,71.0127,53.5724,17.4403
2025-01-30,1,68.0851,53.5724,14.5127
2025-01-30,2,66.9389,53.5724,13.3665
2025-01-30,3,65.8297,53.5724,12.2573
2025-01-30,4,66.982,53.5724,13.4096
2025-01-30,5,73.4873,87.3734,13.8861
2025-01-30,6,87.7257,87.4213,0.3044
2025-01-30,7,97.4638,87.4213,10.0425
2025-01-30,8,104.4588,80.4096,24.0492
2025-01-30,9,109.5728,122.7947,13.2219
2025-01-30,10,110.7289,122.7947,12.0658
2025-01-30,11,114.9367,80.4096,34.5271
2025-01-30,12,115.3096,80.4096,34.9
2025-01-30,13,114.9573,80.4096,34.5477
2025-01-30,14,115.3449,80.4096,34.9353
2025-01-30,15,117.8172,122.7947,4.9775
2025-01-30,16,121.4471,122.7947,1.3476
2025-01-30,17,121.6484,122.7947,1.1463
2025-01-30,18,126.9345,126.604,0.3305
2025-01-30,19,124.1533,126.604,2.4507
2025-01-30,20,116.3133,122.7389,6.4256
2025-01-30,21,105.1457,80.3718,24.7739
2025-01-30,22,91.5273,53.5724,37.9549
2025-01-30,23,85.3988,53.5724,31.8264
2025-01-31,0,73.1531,53.7143,19.4388
2025-01-31,1,69.9237,53.7143,16.2094
2025-01-31,2,68.6798,53.7143,14.9655
2025-01-31,3,68.9305,53.7143,15.2162
2025-01-31,4,70.5367,53.7143,16.8224
2025-01-31,5,76.9834,53.7143,23.2691
2025-01-31,6,86.9943,87.4781,0.4838
2025-01-31,7,94.9336,87.4781,7.4555
2025-01-31,8,103.0177,80.4618,22.5559
2025-01-31,9,107.9785,80.4618,27.5167
2025-01-31,10,111.2834,80.4618,30.8216
2025-01-31,11,112.7339,80.4618,32.2721
2025-01-31,12,115.058,80.4618,34.5962
2025-01-31,13,113.8979,80.4618,33.4361
2025-01-31,14,115.8209,80.4618,35.3591
2025-01-31,15,117.19,124.0909,6.9009
2025-01-31,16,117.0214,124.0909,7.0695
2025-01-31,17,114.7632,124.0909,9.3277
2025-01-31,18,118.172,123.6879,5.5159
2025-01-31,19,118.4908,123.6879,5.1971
2025-01-31,20,111.2166,80.3978,30.8188
2025-01-31,21,104.416,54.0582,50.3578
2025-01-31,22,89.1735,53.7143,35.4592
2025-01-31,23,82.8689,53.7143,29.1546
2025-02-01,0,85.141,53.5993,31.5417
2025-02-01,1,79.3286,53.5993,25.7293
2025-02-01,2,77.6064,19.582,58.0244
2025-02-01,3,74.9777,19.582,55.3957
2025-02-01,4,71.4616,47.3834,24.0782
2025-02-01,5,74.015,50.0075,24.0075
2025-02-01,6,78.2281,50.566,27.6621
2025-02-01,7,86.7282,52.0299,34.6983
2025-02-01,8,95.7791,52.0299,43.7492
2025-02-01,9,106.0368,52.0299,54.0069
2025-02-01,10,109.5354,53.8879,55.6475
2025-02-01,11,110.8572,53.8879,56.9693
2025-02-01,12,108.142,53.8879,54.2541
2025-02-01,13,104.7492,53.8879,50.8613
2025-02-01,14,104.6165,53.8879,50.7286
2025-02-01,15,105.0389,53.8879,51.151
2025-02-01,16,105.2527,87.3273,17.9254
2025-02-01,17,104.0179,87.3273,16.6906
2025-02-01,18,107.6289,87.2773,20.3516
2025-02-01,19,105.7331,87.2773,18.4558
2025-02-01,20,101.2197,87.2773,13.9424
2025-02-01,21,95.662,53.9564,41.7056
2025-02-01,22,83.4518,56.7852,26.6666
2025-02-01,23,74.903,59.1465,15.7565
2025-02-02,0,74.7198,58.1931,16.5267
2025-02-02,1,72.4977,58.1931,14.3046
2025-02-02,2,68.1153,58.1931,9.9222
2025-02-02,3,64.4564,58.1931,6.2633
2025-02-02,4,63.4609,58.1931,5.2678
2025-02-02,5,62.0901,58.1931,3.897
2025-02-02,6,63.5037,58.2542,5.2495
2025-02-02,7,66.7058,46.7769,19.9289
2025-02-02,8,74.827,46.7769,28.0501
2025-02-02,9,79.4503,46.7769,32.6734
2025-02-02,10,79.8902,46.7769,33.1133
2025-02-02,11,78.9321,19.9038,59.0283
2025-02-02,12,80.655,19.9038,60.7512
2025-02-02,13,79.2685,19.9038,59.3647
2025-02-02,14,79.9448,4.3626,75.5822
2025-02-02,15,80.2917,2.5879,77.7038
2025-02-02,16,81.9898,2.5879,79.4019
2025-02-02,17,82.6759,2.9801,79.6958
2025-02-02,18,92.5646,19.8936,72.671
2025-02-02,19,95.5646,19.8936,75.671
2025-02-02,20,93.9394,19.8936,74.0458
2025-02-02,21,87.1684,19.8936,67.2748
2025-02-02,22,73.5502,19.619,53.9312
2025-02-02,23,68.197,7.3177,60.8793
2025-02-03,0,62.2103,7.3192,54.8911
2025-02-03,1,58.4728,15.8182,42.6546
2025-02-03,2,57.185,16.9966,40.1884
2025-02-03,3,55.7566,16.9966,38.76
2025-02-03,4,61.5324,55.8531,5.6793
2025-02-03,5,70.6445,52.7355,17.909
2025-02-03,6,84.3442,53.5878,30.7564
2025-02-03,7,93.0598,73.4295,19.6303
2025-02-03,8,97.889,87.9814,9.9076
2025-02-03,9,102.953,87.9814,14.9716
2025-02-03,10,110.1836,87.9814,22.2022
2025-02-03,11,116.11,87.9814,28.1286
2025-02-03,12,119.6918,80.9247,38.7671
2025-02-03,13,119.027,80.9247,38.1023
2025-02-03,14,120.8957,80.9247,39.971
2025-02-03,15,122.4257,80.9247,41.501
2025-02-03,16,126.5505,80.9247,45.6258
2025-02-03,17,124.6288,80.9247,43.7041
2025-02-03,18,125.6287,80.7332,44.8955
2025-02-03,19,126.2277,87.7731,38.4546
2025-02-03,20,118.6397,87.7731,30.8666
2025-02-03,21,107.4339,87.7731,19.6608
2025-02-03,22,93.2543,87.257,5.9973
2025-02-03,23,82.1867,52.7355,29.4512
2025-02-04,0,75.9398,52.8583,23.0815
2025-02-04,1,71.4253,52.8583,18.567
2025-02-04,2,68.8629,52.8583,16.0046
2025-02-04,3,67.3985,52.8583,14.5402
2025-02-04,4,70.138,87.2735,17.1355
2025-02-04,5,79.5415,87.2735,7.732
2025-02-04,6,92.2061,87.5168,4.6893
2025-02-04,7,99.3783,87.5168,11.8615
2025-02-04,8,103.6809,80.4974,23.1835
2025-02-04,9,106.1779,80.4974,25.6805
2025-02-04,10,110.9901,80.4974,30.4927
2025-02-04,11,114.723,80.4974,34.2256
2025-02-04,12,116.6768,80.4974,36.1794
2025-02-04,13,114.4974,80.4974,34.0
2025-02-04,14,119.3835,80.4974,38.8861
2025-02-04,15,123.1643,80.4974,42.6669
2025-02-04,16,124.1325,87.5168,36.6157
2025-02-04,17,123.3925,80.4974,42.8951
2025-02-04,18,124.471,80.3712,44.0998
2025-02-04,19,122.9075,80.3712,42.5363
2025-02-04,20,117.6259,80.3712,37.2547
2025-02-04,21,107.4548,80.3712,27.0836
2025-02-04,22,91.1621,52.8583,38.3038
2025-02-04,23,79.6488,55.9832,23.6656
2025-02-05,0,72.7557,56.0542,16.7015
2025-02-05,1,68.8379,56.0542,12.7837
2025-02-05,2,68.4213,56.0542,12.3671
2025-02-05,3,66.6995,56.0542,10.6453
2025-02-05,4,71.0476,56.0542,14.9934
2025-02-05,5,79.5205,52.9253,26.5952
2025-02-05,6,90.975,87.5556,3.4194
2025-02-05,7,99.1318,87.5556,11.5762
2025-02-05,8,102.9021,53.4446,49.4575
2025-02-05,9,107.2341,53.4446,53.7895
2025-02-05,10,109.3513,87.5556,21.7957
2025-02-05,11,115.4386,87.5556,27.883
2025-02-05,12,117.7722,87.5556,30.2166
2025-02-05,13,118.6332,87.5556,31.0776
2025-02-05,14,117.4451,87.5556,29.8895
2025-02-05,15,120.1985,87.5556,32.6429
2025-02-05,16,120.299,87.5556,32.7434
2025-02-05,17,120.6795,87.5556,33.1239
2025-02-05,18,124.8999,80.4855,44.4144
2025-02-05,19,126.7356,80.4855,46.2501
2025-02-05,20,120.3518,87.5039,32.8479
2025-02-05,21,111.4288,53.3954,58.0334
2025-02-05,22,96.73,56.0542,40.6758
2025-02-05,23,83.464,52.9253,30.5387
2025-02-06,0,75.3645,52.952,22.4125
2025-02-06,1,72.4368,52.952,19.4848
2025-02-06,2,71.2906,52.952,18.3386
2025-02-06,3,70.1814,52.952,17.2294
2025-02-06,4,71.3337,52.952,18.3817
2025-02-06,5,77.839,87.3986,9.5596
2025-02-06,6,92.0774,87.5365,4.5409
2025-02-06,7,101.8155,87.5365,14.279
2025-02-06,8,108.8105,80.5155,28.295
2025-02-06,9,113.9245,80.5155,33.409
2025-02-06,10,115.0806,80.5155,34.5651
2025-02-06,11,119.2884,80.5155,38.7729
2025-02-06,12,119.6613,80.5155,39.1458
2025-02-06,13,119.309,80.5155,38.7935
2025-02-06,14,119.6966,80.5155,39.1811
2025-02-06,15,122.1689,80.5155,41.6534
2025-02-06,16,125.7988,80.5155,45.2833
2025-02-06,17,126.0002,80.5155,45.4847
2025-02-06,18,131.2862,80.4591,50.8271
2025-02-06,19,128.5051,124.0871,4.418
2025-02-06,20,120.6651,124.0871,3.422
2025-02-06,21,109.4974,53.3702,56.1272
2025-02-06,22,95.879,52.952,42.927
2025-02-06,23,89.7505,52.952,36.7985
2025-02-07,0,77.5048,55.9378,21.567
2025-02-07,1,74.2754,44.4304,29.845
2025-02-07,2,73.0316,44.4304,28.6012
2025-02-07,3,73.2823,44.4304,28.8519
2025-02-07,4,74.8885,55.9378,18.9507
2025-02-07,5,81.3351,52.8154,28.5197
2025-02-07,6,91.346,53.1138,38.2322
2025-02-07,7,99.2853,87.4714,11.8139
2025-02-07,8,107.3694,87.4714,19.898
2025-02-07,9,112.3302,87.4714,24.8588
2025-02-07,10,115.6352,87.4714,28.1638
2025-02-07,11,117.0856,87.4714,29.6142
2025-02-07,12,119.4097,87.4714,31.9383
2025-02-07,13,118.2497,87.4714,30.7783
2025-02-07,14,120.1726,87.4714,32.7012
2025-02-07,15,121.5417,87.4714,34.0703
2025-02-07,16,121.3731,87.4714,33.9017
2025-02-07,17,119.115,87.4714,31.6436
2025-02-07,18,122.5237,80.3057,42.218
2025-02-07,19,122.8425,80.3057,42.5368
2025-02-07,20,115.5683,80.3057,35.2626
2025-02-07,21,108.7677,87.3084,21.4593
2025-02-07,22,93.5252,87.3631,6.1621
2025-02-07,23,87.2206,52.8154,34.4052
2025-02-08,0,85.141,52.8488,32.2922
2025-02-08,1,79.3286,52.8488,26.4798
2025-02-08,2,77.6064,52.8488,24.7576
2025-02-08,3,74.9777,52.8488,22.1289
2025-02-08,4,71.4616,52.8488,18.6128
2025-02-08,5,74.015,52.8488,21.1662
2025-02-08,6,78.2281,52.9408,25.2873
2025-02-08,7,86.7282,52.9408,33.7874
2025-02-08,8,95.7791,52.9408,42.8383
2025-02-08,9,106.0368,52.9408,53.096
2025-02-08,10,109.5354,52.9408,56.5946
2025-02-08,11,110.8572,52.9408,57.9164
2025-02-08,12,108.142,52.9408,55.2012
2025-02-08,13,104.7492,52.9408,51.8084
2025-02-08,14,104.6165,52.9408,51.6757
2025-02-08,15,105.0389,52.9408,52.0981
2025-02-08,16,105.2527,52.9408,52.3119
2025-02-08,17,104.0179,52.9408,51.0771
2025-02-08,18,107.6289,52.9149,54.714
2025-02-08,19,105.7331,52.9149,52.8182
2025-02-08,20,101.2197,52.9149,48.3048
2025-02-08,21,95.662,52.9149,42.7471
2025-02-08,22,83.4518,52.8488,30.603
2025-02-08,23,74.903,52.8488,22.0542
2025-02-09,0,74.7198,52.8914,21.8284
2025-02-09,1,72.4977,52.8914,19.6063
2025-02-09,2,68.1153,52.8914,15.2239
2025-02-09,3,64.4564,52.8914,11.565
2025-02-09,4,63.4609,52.8914,10.5695
2025-02-09,5,62.0901,52.8914,9.1987
2025-02-09,6,63.5037,53.0471,10.4566
2025-02-09,7,66.7058,53.0471,13.6587
2025-02-09,8,74.827,53.0471,21.7799
2025-02-09,9,79.4503,53.0471,26.4032
2025-02-09,10,79.8902,53.0471,26.8431
2025-02-09,11,78.9321,53.0471,25.885
2025-02-09,12,80.655,75.13,5.525
2025-02-09,13,79.2685,53.0471,26.2214
2025-02-09,14,79.9448,75.13,4.8148
2025-02-09,15,80.2917,86.3061,6.0144
2025-02-09,16,81.9898,86.3061,4.3163
2025-02-09,17,82.6759,86.3061,3.6302
2025-02-09,18,92.5646,86.5295,6.0351
2025-02-09,19,95.5646,79.5893,15.9753
2025-02-09,20,93.9394,79.5893,14.3501
2025-02-09,21,87.1684,79.5893,7.5791
2025-02-09,22,73.5502,79.4418,5.8916
2025-02-09,23,68.197,79.4418,11.2448
2025-02-10,0,62.2103,52.9079,9.3024
2025-02-10,1,58.4728,56.0375,2.4353
2025-02-10,2,57.185,39.2102,17.9748
2025-02-10,3,55.7566,39.2102,16.5464
2025-02-10,4,61.5324,56.0375,5.4949
2025-02-10,5,70.6445,52.9079,17.7366
2025-02-10,6,84.3442,53.6012,30.743
2025-02-10,7,93.0598,56.7719,36.2879
2025-02-10,8,97.889,80.9614,16.9276
2025-02-10,9,102.953,80.9614,21.9916
2025-02-10,10,110.1836,86.7972,23.3864
2025-02-10,11,116.11,86.7972,29.3128
2025-02-10,12,119.6918,86.7972,32.8946
2025-02-10,13,119.027,86.7972,32.2298
2025-02-10,14,120.8957,86.7972,34.0985
2025-02-10,15,122.4257,86.7972,35.6285
2025-02-10,16,126.5505,80.9614,45.5891
2025-02-10,17,124.6288,80.9614,43.6674
2025-02-10,18,125.6287,125.407,0.2217
2025-02-10,19,126.2277,126.7986,0.5709
2025-02-10,20,118.6397,126.7986,8.1589
2025-02-10,21,107.4339,126.7986,19.3647
2025-02-10,22,93.2543,80.5234,12.7309
2025-02-10,23,82.1867,80.5234,1.6633
2025-02-11,0,75.9398,53.0086,22.9312
2025-02-11,1,71.4253,53.0086,18.4167
2025-02-11,2,68.8629,53.0086,15.8543
2025-02-11,3,67.3985,53.0086,14.3899
2025-02-11,4,70.138,53.0086,17.1294
2025-02-11,5,79.5415,53.0086,26.5329
2025-02-11,6,92.2061,53.3802,38.8259
2025-02-11,7,99.3783,86.3786,12.9997
2025-02-11,8,103.6809,86.3786,17.3023
2025-02-11,9,106.1779,86.3786,19.7993
2025-02-11,10,110.9901,86.3786,24.6115
2025-02-11,11,114.723,86.3786,28.3444
2025-02-11,12,116.6768,86.3786,30.2982
2025-02-11,13,114.4974,86.3786,28.1188
2025-02-11,14,119.3835,86.3786,33.0049
2025-02-11,15,123.1643,86.3786,36.7857
2025-02-11,16,124.1325,86.3786,37.7539
2025-02-11,17,123.3925,86.3786,37.0139
2025-02-11,18,124.471,125.82,1.349
2025-02-11,19,122.9075,125.82,2.9125
2025-02-11,20,117.6259,125.82,8.1941
2025-02-11,21,107.4548,86.6328,20.822
2025-02-11,22,91.1621,124.5412,33.3791
2025-02-11,23,79.6488,124.5412,44.8924
2025-02-12,0,72.7557,52.9724,19.7833
2025-02-12,1,68.8379,52.9724,15.8655
2025-02-12,2,68.4213,52.9724,15.4489
2025-02-12,3,66.6995,52.9724,13.7271
2025-02-12,4,71.0476,52.9724,18.0752
2025-02-12,5,79.5205,52.9724,26.5481
2025-02-12,6,90.975,76.9938,13.9812
2025-02-12,7,99.1318,76.9938,22.138
2025-02-12,8,102.9021,76.9938,25.9083
2025-02-12,9,107.2341,86.4162,20.8179
2025-02-12,10,109.3513,86.4162,22.9351
2025-02-12,11,115.4386,86.4162,29.0224
2025-02-12,12,117.7722,86.4162,31.356
2025-02-12,13,118.6332,86.4162,32.217
2025-02-12,14,117.4451,80.6484,36.7967
2025-02-12,15,120.1985,80.6484,39.5501
2025-02-12,16,120.299,80.6484,39.6506
2025-02-12,17,120.6795,80.6484,40.0311
2025-02-12,18,124.8999,86.3065,38.5934
2025-02-12,19,126.7356,128.954,2.2184
2025-02-12,20,120.3518,128.954,8.6022
2025-02-12,21,111.4288,128.954,17.5252
2025-02-12,22,96.73,122.9567,26.2267
2025-02-12,23,83.464,122.9567,39.4927
2025-02-13,0,75.3645,80.5955,5.231
2025-02-13,1,72.4368,87.6234,15.1866
2025-02-13,2,71.2906,87.6234,16.3328
2025-02-13,3,70.1814,87.6234,17.442
2025-02-13,4,71.3337,80.5955,9.2618
2025-02-13,5,77.839,86.3564,8.5174
2025-02-13,6,92.0774,86.8871,5.1903
2025-02-13,7,101.8155,86.8871,14.9284
2025-02-13,8,108.8105,86.8871,21.9234
2025-02-13,9,113.9245,86.8871,27.0374
2025-02-13,10,115.0806,86.8871,28.1935
2025-02-13,11,119.2884,86.8871,32.4013
2025-02-13,12,119.6613,86.8871,32.7742
2025-02-13,13,119.309,86.8871,32.4219
2025-02-13,14,119.6966,123.9969,4.3003
2025-02-13,15,122.1689,123.9969,1.828
2025-02-13,16,125.7988,123.9969,1.8019
2025-02-13,17,126.0002,123.9969,2.0033
2025-02-13,18,131.2862,125.0725,6.2137
2025-02-13,19,128.5051,125.0725,3.4326
2025-02-13,20,120.6651,86.4875,34.1776
2025-02-13,21,109.4974,86.4875,23.0099
2025-02-13,22,95.879,86.3564,9.5226
2025-02-13,23,89.7505,80.5955,9.155
2025-02-14,0,77.5048,86.2854,8.7806
2025-02-14,1,74.2754,56.0626,18.2128
2025-02-14,2,73.0316,56.0626,16.969
2025-02-14,3,73.2823,52.9316,20.3507
2025-02-14,4,74.8885,52.9316,21.9569
2025-02-14,5,81.3351,52.9316,28.4035
2025-02-14,6,91.346,86.7791,4.5669
2025-02-14,7,99.2853,86.7791,12.5062
2025-02-14,8,107.3694,86.7791,20.5903
2025-02-14,9,112.3302,80.9542,31.376
2025-02-14,10,115.6352,86.7791,28.8561
2025-02-14,11,117.0856,86.7791,30.3065
2025-02-14,12,119.4097,86.7791,32.6306
2025-02-14,13,118.2497,86.7791,31.4706
2025-02-14,14,120.1726,86.7791,33.3935
2025-02-14,15,121.5417,86.7791,34.7626
2025-02-14,16,121.3731,86.7791,34.594
2025-02-14,17,119.115,80.9542,38.1608
2025-02-14,18,122.5237,86.4051,36.1186
2025-02-14,19,122.8425,86.4051,36.4374
2025-02-14,20,115.5683,86.4051,29.1632
2025-02-14,21,108.7677,80.6199,28.1478
2025-02-14,22,93.5252,80.5301,12.9951
2025-02-14,23,87.2206,52.9316,34.289
2025-02-15,0,85.141,52.9881,32.1529
2025-02-15,1,79.3286,52.9881,26.3405
2025-02-15,2,77.6064,52.9881,24.6183
2025-02-15,3,74.9777,52.9881,21.9896
2025-02-15,4,71.4616,52.9881,18.4735
2025-02-15,5,74.015,52.9881,21.0269
2025-02-15,6,78.2281,86.267,8.0389
2025-02-15,7,86.7282,87.4964,0.7682
2025-02-15,8,95.7791,87.4964,8.2827
2025-02-15,9,106.0368,86.267,19.7698
2025-02-15,10,109.5354,86.267,23.2684
2025-02-15,11,110.8572,122.9935,12.1363
2025-02-15,12,108.142,122.9935,14.8515
2025-02-15,13,104.7492,86.267,18.4822
2025-02-15,14,104.6165,86.267,18.3495
2025-02-15,15,105.0389,86.267,18.7719
2025-02-15,16,105.2527,122.9935,17.7408
2025-02-15,17,104.0179,86.267,17.7509
2025-02-15,18,107.6289,145.7615,38.1326
2025-02-15,19,105.7331,145.7615,40.0284
2025-02-15,20,101.2197,145.7615,44.5418
2025-02-15,21,95.662,145.7615,50.0995
2025-02-15,22,83.4518,146.6497,63.1979
2025-02-15,23,74.903,122.5274,47.6244
2025-02-16,0,74.7198,80.5259,5.8061
2025-02-16,1,72.4977,80.5259,8.0282
2025-02-16,2,68.1153,61.5569,6.5584
2025-02-16,3,64.4564,61.5569,2.8995
2025-02-16,4,63.4609,53.042,10.4189
2025-02-16,5,62.0901,53.042,9.0481
2025-02-16,6,63.5037,53.2406,10.2631
2025-02-16,7,66.7058,53.2406,13.4652
2025-02-16,8,74.827,63.1293,11.6977
2025-02-16,9,79.4503,63.1293,16.321
2025-02-16,10,79.8902,63.1293,16.7609
2025-02-16,11,78.9321,84.7652,5.8331
2025-02-16,12,80.655,84.7652,4.1102
2025-02-16,13,79.2685,84.7652,5.4967
2025-02-16,14,79.9448,84.7652,4.8204
2025-02-16,15,80.2917,84.7652,4.4735
2025-02-16,16,81.9898,84.7652,2.7754
2025-02-16,17,82.6759,84.7652,2.0893
2025-02-16,18,92.5646,84.7948,7.7698
2025-02-16,19,95.5646,84.7948,10.7698
2025-02-16,20,93.9394,84.7948,9.1446
2025-02-16,21,87.1684,84.7948,2.3736
2025-02-16,22,73.5502,53.042,20.5082
2025-02-16,23,68.197,53.042,15.155
2025-02-17,0,62.2103,56.1877,6.0226
2025-02-17,1,58.4728,41.7011,16.7717
2025-02-17,2,57.185,41.7011,15.4839
2025-02-17,3,55.7566,41.7011,14.0555
2025-02-17,4,61.5324,53.0496,8.4828
2025-02-17,5,70.6445,53.0496,17.5949
2025-02-17,6,84.3442,56.4713,27.8729
2025-02-17,7,93.0598,53.3174,39.7424
2025-02-17,8,97.889,63.6787,34.2103
2025-02-17,9,102.953,85.6125,17.3405
2025-02-17,10,110.1836,85.6125,24.5711
2025-02-17,11,116.11,85.6125,30.4975
2025-02-17,12,119.6918,85.6125,34.0793
2025-02-17,13,119.027,85.6125,33.4145
2025-02-17,14,120.8957,81.1849,39.7108
2025-02-17,15,122.4257,85.6125,36.8132
2025-02-17,16,126.5505,85.6125,40.938
2025-02-17,17,124.6288,85.6125,39.0163
2025-02-17,18,125.6287,85.6132,40.0155
2025-02-17,19,126.2277,85.6132,40.6145
2025-02-17,20,118.6397,85.6132,33.0265
2025-02-17,21,107.4339,81.1736,26.2603
2025-02-17,22,93.2543,80.632,12.6223
2025-02-17,23,82.1867,53.0496,29.1371
2025-02-18,0,75.9398,41.73,34.2098
2025-02-18,1,71.4253,56.152,15.2733
2025-02-18,2,68.8629,56.152,12.7109
2025-02-18,3,67.3985,56.152,11.2465
2025-02-18,4,70.138,53.016,17.122
2025-02-18,5,79.5415,80.667,1.1255
2025-02-18,6,92.2061,81.0899,11.1162
2025-02-18,7,99.3783,81.0899,18.2884
2025-02-18,8,103.6809,81.0899,22.591
2025-02-18,9,106.1779,83.4769,22.701
2025-02-18,10,110.9901,83.4769,27.5132
2025-02-18,11,114.723,83.4769,31.2461
2025-02-18,12,116.6768,85.5126,31.1642
2025-02-18,13,114.4974,85.5126,28.9848
2025-02-18,14,119.3835,85.5126,33.8709
2025-02-18,15,123.1643,85.5126,37.6517
2025-02-18,16,124.1325,85.5126,38.6199
2025-02-18,17,123.3925,85.5126,37.8799
2025-02-18,18,124.471,94.4471,30.0239
2025-02-18,19,122.9075,123.9317,1.0242
2025-02-18,20,117.6259,94.4471,23.1788
2025-02-18,21,107.4548,85.252,22.2028
2025-02-18,22,91.1621,80.667,10.4951
2025-02-18,23,79.6488,80.667,1.0182
2025-02-19,0,72.7557,80.5341,7.7784
